geneID	UnTrt_1	UnTrt_2	UnTrt_3	EtOH6H_1	EtOH6H_2	EtOH6H_3	ET24H_1	ET24H_2	ET24H_3
ENSMUSG00000020892	1	0	1	0	6	4	0	1	1
ENSMUSG00000020893	569	479	554	598	625	822	701	700	774
ENSMUSG00000020894	909	902	917	769	844	1131	1029	1074	1035
ENSMUSG00000020895	116	137	123	152	158	163	178	160	177
ENSMUSG00000020897	168	380	162	187	177	221	255	323	306
ENSMUSG00000020898	544	806	560	774	774	1019	989	1093	1040
ENSMUSG00000020899	606	716	624	603	592	712	725	773	763
ENSMUSG00000020900	2329	3247	2398	3188	3410	3818	4068	4182	4164
ENSMUSG00000020901	1	0	4	7	6	9	5	7	9
ENSMUSG00000020902	1432	1628	1526	2611	2667	3138	3127	3187	3354
ENSMUSG00000020903	362	398	367	397	414	506	517	504	508
ENSMUSG00000020904	1	3	1	3	3	8	8	7	5
ENSMUSG00000020905	10	18	22	12	23	11	15	26	25
ENSMUSG00000020907	0	0	0	0	0	0	0	0	0
ENSMUSG00000020908	24903	23477	26013	58306	58552	76965	86862	94019	92767
ENSMUSG00000020910	174	210	213	193	248	311	268	287	301
ENSMUSG00000020911	8	8	5	24	17	21	26	27	29
ENSMUSG00000020912	0	0	0	0	0	0	0	0	0
ENSMUSG00000020913	0	0	0	1	0	0	0	0	0
ENSMUSG00000020914	1337	3439	1334	1501	1551	1774	2288	2531	2353
ENSMUSG00000020916	0	0	0	0	0	0	0	0	0
ENSMUSG00000020917	4561	6042	4722	4436	4659	6057	5111	5218	5605
ENSMUSG00000020918	720	709	674	730	773	925	762	771	752
ENSMUSG00000020919	856	863	923	785	858	926	941	955	1032
ENSMUSG00000020921	298	341	294	442	452	551	498	499	550
ENSMUSG00000020922	964	1042	935	921	1006	1175	1178	1208	1113
ENSMUSG00000020923	1963	1880	1919	1765	1883	2443	1701	1691	1953
ENSMUSG00000020925	499	463	458	473	519	656	643	639	657
ENSMUSG00000020926	13	12	17	19	20	11	16	13	14
ENSMUSG00000020928	1	0	1	0	0	1	2	0	0
ENSMUSG00000020929	2024	2360	2063	1995	2151	2674	2297	2417	2480
ENSMUSG00000020930	18	24	23	14	17	19	25	15	23
ENSMUSG00000020932	3	0	3	4	6	6	0	4	1
ENSMUSG00000020935	1969	2333	2049	1837	2121	2611	2455	2528	2599
ENSMUSG00000020936	3899	4119	4042	2999	3270	4018	3999	4038	3784
ENSMUSG00000020937	633	647	699	530	610	685	571	659	617
ENSMUSG00000020940	0	2	0	1	1	0	0	0	1
ENSMUSG00000020941	486	617	567	718	721	915	1165	1216	1131
ENSMUSG00000020945	0	0	0	0	0	0	0	0	0
ENSMUSG00000020946	2624	2876	2537	2132	2516	3029	2815	2899	2873
ENSMUSG00000020948	176	151	189	221	285	357	355	305	323
ENSMUSG00000020949	512	489	445	402	485	621	668	608	619
ENSMUSG00000020950	0	0	0	0	0	0	0	0	0
ENSMUSG00000020952	1130	1269	1124	662	752	887	1038	982	844
ENSMUSG00000020953	3	0	2	1	1	0	0	0	0
ENSMUSG00000020954	2465	2351	2328	2133	2114	2495	2905	2691	2641
ENSMUSG00000020955	127	168	130	83	102	102	120	124	103
ENSMUSG00000020956	242	287	215	166	187	247	217	227	236
ENSMUSG00000020961	517	713	596	1509	1672	1836	1306	1237	1361
ENSMUSG00000020962	404	400	470	506	560	655	618	572	639
ENSMUSG00000020963	0	0	0	0	0	0	0	0	0
ENSMUSG00000020964	3717	3666	3552	2858	3154	3799	3200	3214	3256
ENSMUSG00000020973	148	179	153	133	135	153	120	144	124
ENSMUSG00000020974	84	85	96	77	82	91	86	96	83
ENSMUSG00000020978	1720	1730	1729	1503	1703	1996	2009	2025	2023
ENSMUSG00000020982	830	827	802	687	807	1006	964	878	876
ENSMUSG00000020986	1987	2417	2022	1732	1859	2223	2411	2331	2216
ENSMUSG00000020988	245	298	273	216	221	303	246	244	230
ENSMUSG00000020990	1	1	0	2	0	0	0	1	1
ENSMUSG00000020992	2	6	4	1	3	2	1	4	1
ENSMUSG00000020993	744	850	650	503	591	767	656	712	712
ENSMUSG00000020994	1007	934	908	655	794	942	981	1076	1027
ENSMUSG00000021000	905	971	785	706	769	888	845	820	807
ENSMUSG00000021003	657	619	588	422	447	522	494	460	443
ENSMUSG00000021007	120	92	107	86	134	132	95	114	120
ENSMUSG00000021009	1795	1737	1813	1439	1528	1903	1817	1949	1943
ENSMUSG00000021010	25	41	35	33	22	34	16	29	13
ENSMUSG00000021012	1533	1474	1411	1067	1198	1443	1365	1310	1253
ENSMUSG00000021013	244	224	214	219	251	285	275	257	233
ENSMUSG00000021018	256	289	277	337	333	417	410	435	390
ENSMUSG00000021022	272	323	274	298	311	420	376	374	340
ENSMUSG00000021023	168	189	145	226	242	264	257	279	243
ENSMUSG00000021024	2195	2424	2038	2098	2311	2740	2502	2588	2687
ENSMUSG00000021025	327	400	344	444	444	612	624	734	631
ENSMUSG00000021027	855	745	753	823	993	1082	844	947	724
ENSMUSG00000021028	167	168	194	133	138	145	183	148	159
ENSMUSG00000021032	1	1	0	1	0	1	1	2	0
ENSMUSG00000021033	424	416	452	290	271	350	298	302	300
ENSMUSG00000021036	1071	1244	1157	1013	1171	1384	1261	1312	1282
ENSMUSG00000021037	2124	2149	1949	1911	1979	2480	2206	2437	2200
ENSMUSG00000021038	533	597	481	545	541	636	546	570	498
ENSMUSG00000021039	1068	1049	1001	876	1002	1176	1098	1128	1157
ENSMUSG00000021040	195	222	189	135	146	181	160	167	156
ENSMUSG00000021044	620	759	676	502	584	650	578	625	679
ENSMUSG00000021047	1	2	0	1	0	2	0	1	1
ENSMUSG00000021048	1133	1015	976	738	787	967	930	978	915
ENSMUSG00000021051	948	935	948	807	796	937	924	850	900
ENSMUSG00000021054	835	1052	873	664	768	894	755	767	795
ENSMUSG00000021055	0	0	0	0	0	0	1	1	1
ENSMUSG00000021056	0	0	0	0	0	0	0	0	1
ENSMUSG00000021057	12	6	12	9	8	4	3	8	11
ENSMUSG00000021061	14	10	11	23	26	33	24	31	18
ENSMUSG00000021062	0	2	0	0	1	1	1	0	1
ENSMUSG00000021065	678	715	638	652	671	903	652	659	570
ENSMUSG00000021066	57	56	44	31	24	35	29	19	31
ENSMUSG00000021067	1100	1133	1058	1071	1222	1286	1208	1220	1308
ENSMUSG00000021068	1072	1273	1096	1138	1262	1451	1197	1254	1199
ENSMUSG00000021069	2	1	0	0	0	0	0	0	0
ENSMUSG00000021070	80	106	97	40	45	71	40	34	50
ENSMUSG00000021071	0	0	0	0	0	0	0	0	0
ENSMUSG00000021072	1029	1137	949	688	856	964	977	952	897
ENSMUSG00000021076	1350	1529	1266	1239	1291	1663	1642	1643	1434
ENSMUSG00000021078	0	0	1	0	1	0	0	0	1
ENSMUSG00000021079	181	142	148	111	145	146	139	144	140
ENSMUSG00000021081	0	0	0	0	0	0	0	0	0
ENSMUSG00000021086	0	0	0	0	1	1	0	0	0
ENSMUSG00000021087	0	0	0	0	0	0	0	0	0
ENSMUSG00000021090	0	0	0	1	0	0	0	0	0
ENSMUSG00000021091	3	1	2	1	1	1	0	0	3
ENSMUSG00000021094	431	448	424	386	474	508	412	410	443
ENSMUSG00000021095	0	0	0	0	0	0	0	0	0
ENSMUSG00000021096	1613	1821	1720	1740	1758	2180	1956	1957	1955
ENSMUSG00000021097	53	50	44	30	40	29	26	19	43
ENSMUSG00000021098	5	0	5	1	0	4	2	4	1
ENSMUSG00000021099	2	1	1	0	0	0	0	0	0
ENSMUSG00000021101	0	0	0	0	0	0	0	0	0
ENSMUSG00000021102	933	1109	954	870	859	1073	969	1063	1156
ENSMUSG00000021103	751	684	676	356	363	460	463	500	530
ENSMUSG00000021108	2	1	0	0	3	4	5	5	5
ENSMUSG00000021109	2338	2393	2221	1297	1424	1684	1913	1749	1665
ENSMUSG00000021111	2851	2929	2696	2650	2752	3459	3430	3202	3326
ENSMUSG00000021112	767	713	729	767	875	1055	1071	900	930
ENSMUSG00000021113	154	156	164	123	125	183	160	171	156
ENSMUSG00000021114	1443	1629	1441	1361	1523	1931	1763	1768	1684
ENSMUSG00000021115	207	256	171	143	184	221	199	201	184
ENSMUSG00000021116	1345	1425	1191	1194	1267	1631	1655	1512	1555
ENSMUSG00000021118	1	2	1	4	1	4	7	4	1
ENSMUSG00000021120	103	63	85	68	54	72	50	61	63
ENSMUSG00000021123	5	7	4	0	2	5	2	3	3
ENSMUSG00000021124	1437	1508	1345	1069	1210	1404	1336	1435	1450
ENSMUSG00000021125	0	6	1	0	0	0	0	2	1
ENSMUSG00000021127	1163	1178	1322	740	819	1014	909	970	992
ENSMUSG00000021130	4	13	7	9	9	17	5	10	7
ENSMUSG00000021131	1677	1834	1521	1326	1301	1735	1824	1810	1854
ENSMUSG00000021133	3822	4284	4030	3156	3256	4148	4320	4380	3987
ENSMUSG00000021134	2773	3244	3024	1767	1893	2546	2358	2437	2481
ENSMUSG00000021135	4	4	4	3	2	1	2	3	5
ENSMUSG00000021136	4	17	10	103	95	130	75	86	84
ENSMUSG00000021139	2	3	1	1	2	6	2	0	1
ENSMUSG00000021140	1784	1796	1868	1667	1744	2087	1802	1773	1965
ENSMUSG00000021143	8072	7361	8272	6743	7229	8604	7761	8110	8109
ENSMUSG00000021144	2127	2133	2161	1767	1926	2362	1990	2127	2253
ENSMUSG00000021147	370	368	398	367	372	493	456	403	378
ENSMUSG00000021148	1	0	0	0	1	1	0	0	0
ENSMUSG00000021149	1235	1312	1141	936	1113	1394	1386	1257	1303
ENSMUSG00000021156	2112	1873	2063	1349	1598	1786	1679	1660	1571
ENSMUSG00000021171	2661	3278	2595	2315	2519	2801	2996	2868	2755
ENSMUSG00000021175	71	78	75	106	113	110	109	101	101
ENSMUSG00000021176	20	59	25	34	28	23	43	44	49
ENSMUSG00000021177	290	319	251	293	291	304	316	419	383
ENSMUSG00000021178	3377	3379	3085	3052	3148	3789	3746	3755	3684
ENSMUSG00000021179	488	584	458	456	442	572	648	705	618
ENSMUSG00000021180	119	106	120	134	127	138	160	175	164
ENSMUSG00000021182	342	328	402	485	435	609	695	703	695
ENSMUSG00000021185	490	845	493	975	1053	1349	1139	1234	998
ENSMUSG00000021186	3885	3771	3916	945	1031	1217	1395	1623	1392
ENSMUSG00000021187	0	0	0	2	0	0	0	0	0
ENSMUSG00000021188	1476	1071	1323	597	713	812	798	736	765
ENSMUSG00000021189	387	394	362	426	462	590	528	512	480
ENSMUSG00000021190	1880	2072	1881	1526	1602	2213	1704	1873	1828
ENSMUSG00000021192	852	894	873	715	723	933	822	894	789
ENSMUSG00000021193	1552	1981	1594	1151	1259	1457	1428	1389	1373
ENSMUSG00000021194	0	0	0	0	0	0	0	0	0
ENSMUSG00000021196	790	1209	861	1842	2094	2285	2070	2288	2266
ENSMUSG00000021198	1	2	0	0	0	0	1	0	0
ENSMUSG00000021200	225	225	231	249	230	321	174	221	240
ENSMUSG00000021203	163	173	164	144	124	171	130	173	167
ENSMUSG00000021207	0	0	1	0	1	0	2	1	0
ENSMUSG00000021208	0	0	0	0	0	0	0	0	0
ENSMUSG00000021209	22	10	20	4	2	5	2	5	2
ENSMUSG00000021210	0	0	0	0	0	0	0	0	0
ENSMUSG00000021211	60	91	54	10	17	17	14	24	18
ENSMUSG00000021213	141	199	150	49	48	47	51	45	59
ENSMUSG00000021214	0	0	0	0	0	0	0	0	1
ENSMUSG00000021215	829	1100	838	1243	1304	1563	1306	1405	1272
ENSMUSG00000021216	0	0	0	0	0	0	0	0	0
ENSMUSG00000021217	854	702	716	803	846	1085	949	957	940
ENSMUSG00000021218	5332	6331	5195	4596	5238	5983	5816	5599	5414
ENSMUSG00000021219	1	0	0	0	0	0	0	0	0
ENSMUSG00000021221	9	9	4	3	4	1	2	1	5
ENSMUSG00000021222	197	172	185	313	283	369	297	333	293
ENSMUSG00000021223	2	2	0	1	2	0	0	1	4
ENSMUSG00000021224	439	448	422	352	385	475	355	457	396
ENSMUSG00000021226	315	359	353	145	140	152	131	136	161
ENSMUSG00000021228	0	0	0	0	0	0	0	0	0
ENSMUSG00000021234	24	28	35	48	33	65	48	44	47
ENSMUSG00000021235	195	251	241	205	202	257	270	301	262
ENSMUSG00000021236	457	478	466	361	376	461	342	349	344
ENSMUSG00000021238	375	316	347	238	302	319	321	343	296
ENSMUSG00000021239	0	0	1	0	0	0	0	0	0
ENSMUSG00000021240	303	401	307	312	358	396	337	322	347
ENSMUSG00000021241	287	302	250	248	271	308	372	364	409
ENSMUSG00000021242	4665	5035	4676	6773	7739	8768	8235	8643	8160
ENSMUSG00000021243	356	444	361	493	584	694	616	669	615
ENSMUSG00000021244	1377	1330	1330	1291	1404	1781	1564	1446	1454
ENSMUSG00000021245	127	152	105	165	208	212	214	212	183
ENSMUSG00000021248	4138	5016	4082	3491	3961	4566	4819	4753	4568
ENSMUSG00000021250	44	60	39	62	69	104	63	71	72
ENSMUSG00000021252	500	629	521	385	345	432	370	393	395
ENSMUSG00000021253	4837	5321	5144	3717	3948	5270	4415	4310	4663
ENSMUSG00000021254	507	650	545	422	523	605	552	609	587
ENSMUSG00000021255	15	6	20	0	0	2	2	2	1
ENSMUSG00000021256	32	34	47	181	218	228	158	143	178
ENSMUSG00000021257	84	65	64	159	173	190	147	148	170
ENSMUSG00000021258	498	508	493	524	517	680	618	604	624
ENSMUSG00000021259	22	24	30	20	27	20	32	29	17
ENSMUSG00000021260	175	225	181	186	221	238	184	219	244
ENSMUSG00000021262	330	394	349	342	411	520	433	435	449
ENSMUSG00000021263	11	10	14	7	16	16	19	13	13
ENSMUSG00000021264	1159	1100	1104	1020	1082	1410	1303	1332	1247
ENSMUSG00000021265	424	358	503	210	224	282	288	287	318
ENSMUSG00000021266	1600	1326	1317	812	856	1058	1057	1122	1115
ENSMUSG00000021268	0	2	0	0	0	1	0	0	0
ENSMUSG00000021270	11348	11798	10667	9762	12077	14721	14123	13213	12794
ENSMUSG00000021271	157	121	166	130	151	146	133	125	140
ENSMUSG00000021273	2610	3210	2574	2285	2420	3184	3233	3302	3035
ENSMUSG00000021275	337	317	320	355	432	506	440	401	409
ENSMUSG00000021276	490	605	501	468	509	578	501	534	562
ENSMUSG00000021277	976	1100	955	1501	1475	1964	1724	1834	1705
ENSMUSG00000021278	2	2	5	1	3	5	1	7	4
ENSMUSG00000021279	2475	2888	2463	2650	2823	3495	2707	2903	3045
ENSMUSG00000021280	1	3	4	7	5	7	3	3	11
ENSMUSG00000021281	1771	1981	1858	1569	1809	2067	1903	1932	2038
ENSMUSG00000021282	3754	4039	3592	3923	4321	5218	5388	5090	4816
ENSMUSG00000021285	268	286	292	338	384	414	287	295	309
ENSMUSG00000021286	491	478	498	436	470	543	469	496	557
ENSMUSG00000021287	248	205	232	131	168	178	171	236	216
ENSMUSG00000021288	3365	3552	3446	4242	4615	5706	5304	5649	5878
ENSMUSG00000021290	828	1013	770	844	914	1091	1026	1040	1036
ENSMUSG00000021294	5	5	6	1	0	0	0	1	1
ENSMUSG00000021298	0	0	0	0	0	2	0	1	0
ENSMUSG00000021301	1	0	0	0	0	0	0	0	0
ENSMUSG00000021302	326	384	296	282	280	329	346	311	319
ENSMUSG00000021303	37	51	28	7	5	13	12	6	9
ENSMUSG00000021306	397	407	363	998	1044	1315	985	971	959
ENSMUSG00000021311	839	849	865	462	500	593	627	586	566
ENSMUSG00000021313	1	1	3	0	0	0	1	1	0
ENSMUSG00000021314	0	0	0	0	0	0	0	0	0
ENSMUSG00000021318	1013	929	1017	604	752	855	669	733	704
ENSMUSG00000021319	15	14	9	7	4	20	13	10	12
ENSMUSG00000021322	0	0	0	0	0	0	0	0	0
ENSMUSG00000021326	796	923	766	726	781	925	846	878	880
ENSMUSG00000021327	741	665	735	490	527	581	582	505	471
ENSMUSG00000021335	0	0	0	0	0	0	0	0	0
ENSMUSG00000021336	0	0	1	0	0	0	0	0	0
ENSMUSG00000021337	0	0	0	0	0	0	0	0	0
ENSMUSG00000021338	615	638	576	335	383	452	382	376	411
ENSMUSG00000021339	393	391	347	266	319	376	348	370	331
ENSMUSG00000021340	214	235	207	123	132	161	165	179	183
ENSMUSG00000021342	0	0	0	0	0	0	0	0	0
ENSMUSG00000021345	0	0	0	0	0	0	0	0	0
ENSMUSG00000021346	0	0	0	0	0	0	0	0	0
ENSMUSG00000021347	0	0	0	0	0	0	0	0	0
ENSMUSG00000021348	0	0	0	0	0	0	0	0	0
ENSMUSG00000021356	0	3	2	4	0	2	0	0	0
ENSMUSG00000021357	937	951	914	938	1071	1154	1061	1070	1045
ENSMUSG00000021359	8	10	13	33	44	49	34	33	33
ENSMUSG00000021360	204	282	213	211	224	264	239	241	243
ENSMUSG00000021361	899	1109	881	954	932	1350	1178	1187	1105
ENSMUSG00000021362	0	0	0	0	0	0	0	0	0
ENSMUSG00000021363	1	0	0	0	1	1	0	0	1
ENSMUSG00000021364	0	0	0	0	0	0	0	0	0
ENSMUSG00000021365	1621	1568	1514	1231	1415	1546	1461	1499	1500
ENSMUSG00000021366	714	909	754	1036	1075	1350	1299	1360	1252
ENSMUSG00000021367	193	314	187	61	90	75	78	86	65
ENSMUSG00000021368	232	323	251	335	306	404	372	390	325
ENSMUSG00000021371	487	509	433	413	460	544	512	453	449
ENSMUSG00000021373	165	138	133	132	128	149	147	126	132
ENSMUSG00000021374	1463	1354	1352	1273	1356	1531	1470	1536	1435
ENSMUSG00000021375	964	935	1001	1338	1540	1700	1598	1522	1626
ENSMUSG00000021376	109	116	124	144	207	236	177	174	149
ENSMUSG00000021377	982	1118	880	716	913	988	1034	986	928
ENSMUSG00000021379	3	1	2	6	6	7	3	2	3
ENSMUSG00000021381	0	0	0	0	0	0	0	0	0
ENSMUSG00000021384	5	0	3	5	1	1	5	0	0
ENSMUSG00000021385	332	360	327	292	279	342	338	317	288
ENSMUSG00000021388	441	499	476	69	80	57	76	58	81
ENSMUSG00000021390	8231	8260	7757	2002	2810	2811	3532	2969	2799
ENSMUSG00000021391	39	98	49	80	78	88	92	87	86
ENSMUSG00000021392	437	468	404	511	602	741	697	615	618
ENSMUSG00000021395	1861	2073	1855	2321	2417	2923	2569	2569	2569
ENSMUSG00000021396	0	1	0	0	0	0	0	1	0
ENSMUSG00000021400	585	742	600	654	705	874	765	758	809
ENSMUSG00000021403	101	72	92	120	123	159	168	154	184
ENSMUSG00000021404	27	26	19	21	16	11	16	22	16
ENSMUSG00000021408	395	412	381	311	335	407	285	324	304
ENSMUSG00000021411	280	384	294	826	902	995	730	753	833
ENSMUSG00000021413	1032	936	975	773	858	996	1054	954	997
ENSMUSG00000021414	0	1	0	0	0	0	0	0	0
ENSMUSG00000021415	0	0	0	0	0	0	0	0	0
ENSMUSG00000021416	0	0	1	0	0	1	0	3	0
ENSMUSG00000021417	470	491	456	431	474	521	463	474	462
ENSMUSG00000021418	93	139	91	141	128	115	137	143	145
ENSMUSG00000021420	344	330	310	288	295	348	348	336	315
ENSMUSG00000021423	0	0	0	0	0	0	0	0	0
ENSMUSG00000021427	3975	4908	3948	3465	3782	4260	4673	4382	4323
ENSMUSG00000021428	420	560	467	361	376	455	471	441	508
ENSMUSG00000021431	202	177	219	244	287	309	245	233	230
ENSMUSG00000021432	154	214	182	134	160	192	185	176	183
ENSMUSG00000021439	0	0	0	0	0	0	0	1	0
ENSMUSG00000021440	0	0	0	0	0	0	0	0	0
ENSMUSG00000021441	0	0	0	0	0	0	0	0	0
ENSMUSG00000021448	4	1	2	7	3	9	4	4	7
ENSMUSG00000021451	26	17	32	12	9	8	8	8	16
ENSMUSG00000021453	2456	4593	2629	1237	1225	1537	2030	2300	2094
ENSMUSG00000021456	1	0	0	0	0	0	0	0	0
ENSMUSG00000021457	38	96	42	148	168	190	134	118	138
ENSMUSG00000021458	952	881	1064	575	644	714	681	736	707
ENSMUSG00000021460	246	330	242	307	333	369	345	323	355
ENSMUSG00000021461	254	239	220	136	144	164	144	134	159
ENSMUSG00000021464	71	105	75	60	69	83	76	66	63
ENSMUSG00000021466	247	303	270	273	313	387	318	328	350
ENSMUSG00000021468	698	736	669	658	779	845	777	755	816
ENSMUSG00000021469	7	9	11	8	12	10	16	6	10
ENSMUSG00000021470	524	519	506	339	359	427	456	408	423
ENSMUSG00000021474	508	744	543	479	528	699	560	642	643
ENSMUSG00000021476	971	997	903	809	812	1009	932	873	933
ENSMUSG00000021477	12889	11399	11941	7267	8168	9864	9355	9336	9428
ENSMUSG00000021478	0	0	0	0	0	0	0	0	0
ENSMUSG00000021481	1084	882	1149	570	708	863	817	839	852
ENSMUSG00000021482	274	295	250	287	281	330	266	284	273
ENSMUSG00000021483	179	189	157	185	233	288	187	226	197
ENSMUSG00000021484	3643	4194	3683	3327	3714	4309	4041	4439	4116
ENSMUSG00000021485	90	244	110	73	49	72	84	117	128
ENSMUSG00000021486	4170	5307	4251	2981	3373	3964	3910	4226	4376
ENSMUSG00000021488	1732	1819	1606	1865	2005	2487	2174	2055	1972
ENSMUSG00000021490	0	0	0	0	0	0	0	0	0
ENSMUSG00000021492	0	5	2	7	7	6	3	3	8
ENSMUSG00000021493	3195	3942	3385	3666	4139	5048	4524	4972	5043
ENSMUSG00000021494	496	491	455	415	499	558	523	525	517
ENSMUSG00000021495	580	563	553	472	517	660	580	630	634
ENSMUSG00000021496	53	62	62	24	37	37	25	34	38
ENSMUSG00000021497	1100	1267	1141	919	989	1231	1110	1078	1040
ENSMUSG00000021499	9	3	6	1	4	2	1	0	1
ENSMUSG00000021500	2111	2114	1988	1496	1699	2014	2205	2236	2180
ENSMUSG00000021501	472	481	433	593	570	678	612	581	564
ENSMUSG00000021504	608	673	604	471	517	624	476	544	547
ENSMUSG00000021506	0	0	0	0	0	0	0	0	0
ENSMUSG00000021508	21	40	10	6	12	6	10	14	14
ENSMUSG00000021509	0	1	0	0	0	0	0	0	0
ENSMUSG00000021510	206	182	201	144	204	202	177	174	151
ENSMUSG00000021514	399	377	365	439	486	602	483	469	493
ENSMUSG00000021518	1155	1104	1092	1035	1126	1370	1239	1273	1190
ENSMUSG00000021519	269	249	235	210	265	254	264	256	246
ENSMUSG00000021520	640	599	577	575	649	763	840	756	711
ENSMUSG00000021532	131	149	145	100	120	167	112	98	95
ENSMUSG00000021534	1	1	3	2	3	1	3	3	2
ENSMUSG00000021536	0	0	0	0	0	0	0	0	0
ENSMUSG00000021537	422	416	351	458	461	689	679	609	542
ENSMUSG00000021538	0	0	0	0	0	0	0	0	0
ENSMUSG00000021539	0	0	0	0	0	0	0	0	0
ENSMUSG00000021540	1939	2184	1802	2191	2359	2777	2613	2469	2370
ENSMUSG00000021541	0	0	0	0	0	0	0	0	0
ENSMUSG00000021545	0	0	0	0	0	0	0	0	0
ENSMUSG00000021546	7423	7373	6752	6602	6956	8206	8773	8683	8786
ENSMUSG00000021548	503	525	448	378	479	554	550	473	454
ENSMUSG00000021549	2086	2183	1992	1983	2395	2646	2452	2344	2287
ENSMUSG00000021550	11	10	14	16	20	24	15	21	10
ENSMUSG00000021552	414	434	392	255	335	395	279	330	298
ENSMUSG00000021553	0	0	0	1	1	3	0	1	1
ENSMUSG00000021555	729	700	740	837	897	1106	1042	991	974
ENSMUSG00000021556	271	402	277	375	439	441	379	382	412
ENSMUSG00000021557	564	590	520	384	382	499	488	516	499
ENSMUSG00000021559	1	0	2	0	0	0	0	0	0
ENSMUSG00000021565	57	125	78	28	22	34	35	25	31
ENSMUSG00000021566	0	0	0	0	0	0	0	0	0
ENSMUSG00000021567	308	282	385	14	15	9	15	12	23
ENSMUSG00000021569	92	152	76	87	106	123	108	145	111
ENSMUSG00000021572	20	15	12	10	7	7	9	12	13
ENSMUSG00000021573	0	1	1	1	0	0	4	1	0
ENSMUSG00000021575	29	39	33	17	21	27	23	26	17
ENSMUSG00000021576	952	1095	927	894	1006	1174	1092	1074	1042
ENSMUSG00000021577	4318	4718	3994	3680	3967	4950	4741	4749	4769
ENSMUSG00000021578	949	1167	951	963	986	1220	1098	1054	1045
ENSMUSG00000021579	0	0	0	0	0	0	0	0	0
ENSMUSG00000021583	338	378	332	567	568	740	663	552	533
ENSMUSG00000021585	2543	3121	2304	3173	3684	4181	3778	3837	3636
ENSMUSG00000021587	0	0	0	1	1	0	0	0	1
ENSMUSG00000021589	831	965	823	1016	1128	1364	1277	1270	1159
ENSMUSG00000021590	7	9	8	5	4	2	9	6	15
ENSMUSG00000021591	206	261	198	230	231	308	253	282	276
ENSMUSG00000021592	128	129	149	132	149	184	186	199	155
ENSMUSG00000021594	45	70	55	57	59	74	65	68	50
ENSMUSG00000021595	1725	1824	1619	1666	1866	2189	2141	2195	1991
ENSMUSG00000021596	37	30	37	234	257	287	245	209	201
ENSMUSG00000021597	355	353	320	254	325	363	503	373	380
ENSMUSG00000021598	0	0	0	0	0	0	0	0	0
ENSMUSG00000021600	0	1	1	0	0	0	0	0	0
ENSMUSG00000021604	0	0	0	0	0	0	0	0	0
ENSMUSG00000021606	970	1053	972	900	937	1146	1169	1191	1300
ENSMUSG00000021607	282	391	266	319	334	445	351	350	360
ENSMUSG00000021608	239	244	197	437	502	612	429	487	456
ENSMUSG00000021609	0	0	0	0	0	0	0	0	0
ENSMUSG00000021610	2899	3392	2822	2533	2763	3131	3071	3310	3047
ENSMUSG00000021611	11	4	6	0	4	3	4	2	5
ENSMUSG00000021612	0	1	0	0	0	0	1	0	0
ENSMUSG00000021613	0	0	0	0	0	0	0	0	0
ENSMUSG00000021614	16954	18682	17191	9161	9881	11659	11361	10459	10806
ENSMUSG00000021615	199	238	189	208	211	286	264	249	225
ENSMUSG00000021619	147	116	109	109	128	139	154	140	154
ENSMUSG00000021620	4	2	5	2	9	1	5	3	0
ENSMUSG00000021621	380	427	410	429	458	600	513	527	512
ENSMUSG00000021622	0	0	1	0	1	0	2	0	1
ENSMUSG00000021624	0	0	0	0	0	0	0	0	0
ENSMUSG00000021629	1019	1040	965	809	932	1052	979	944	923
ENSMUSG00000021631	2	3	1	3	3	3	4	7	2
ENSMUSG00000021635	316	357	340	368	400	474	461	452	406
ENSMUSG00000021636	1	0	0	0	1	0	0	0	1
ENSMUSG00000021638	2	4	6	4	3	8	2	2	4
ENSMUSG00000021639	290	255	225	204	245	217	260	209	251
ENSMUSG00000021640	5	3	0	2	1	1	1	0	0
ENSMUSG00000021643	69	99	70	124	113	181	131	134	138
ENSMUSG00000021645	267	286	259	290	284	364	355	356	346
ENSMUSG00000021646	279	280	249	221	244	303	259	262	238
ENSMUSG00000021647	0	0	0	0	3	2	1	1	0
ENSMUSG00000021650	299	349	292	610	694	805	680	715	607
ENSMUSG00000021660	3066	3023	2785	2657	2807	3320	3310	3519	3511
ENSMUSG00000021661	207	261	194	220	245	312	250	253	232
ENSMUSG00000021662	38	56	34	12	11	19	12	10	6
ENSMUSG00000021665	616	616	613	445	497	566	497	484	467
ENSMUSG00000021666	547	587	519	599	663	817	692	710	678
ENSMUSG00000021668	300	438	336	437	399	473	529	546	460
ENSMUSG00000021669	1419	1458	1409	1501	1569	1784	1861	1819	1960
ENSMUSG00000021670	3190	4410	3345	2804	3066	3635	3492	3694	3499
ENSMUSG00000021671	320	373	276	278	293	379	338	335	299
ENSMUSG00000021675	28	42	21	70	72	70	67	78	56
ENSMUSG00000021676	0	3	5	2	3	0	4	6	2
ENSMUSG00000021678	1	0	1	38	45	52	23	43	41
ENSMUSG00000021679	0	0	0	0	0	0	0	0	0
ENSMUSG00000021680	2	0	0	2	4	7	2	2	2
ENSMUSG00000021681	951	936	925	947	967	1108	1038	1008	981
ENSMUSG00000021684	14	12	4	6	8	8	13	14	12
ENSMUSG00000021685	0	0	0	0	0	0	0	0	0
